,price_aapl,log_yield_aapl,price_msft,log_yield_msft,price_googl,log_yield_googl,yt_predicted_googl,yt_predicted_msft,yt_predicted_aapl
2020-07-01,89.13300323486328,-0.0018932081456086,198.34634399414065,0.0058303345630606,72.0999984741211,0.0167483809301501,-0.0030266691563873,-0.001095068016515,0.0041658887578291
2020-07-02,89.13300323486328,0.0,199.85791015625,0.0075919501442533,73.49649810791016,0.0191837371658697,-0.0028393849195109,-0.0051746718261278,-0.0037121117033468
2020-07-06,91.517333984375,0.0263987242222043,204.16012573242188,0.0212979511679688,74.98249816894531,0.0200169682633548,0.0013810443599831,0.0064858616251672,0.0044735282025303
2020-07-07,91.23336029052734,-0.0031077739379536,201.78616333007807,-0.0116960766932094,74.49600219726562,-0.0065092663927593,-0.0007134090667128,-0.0090259637424755,-0.0015215565793386
2020-07-08,93.35818481445312,0.023022922074063,206.22398376464844,0.0217543386202343,75.18000030517578,0.0091397800313006,-0.0038197992103553,-0.0058356912207807,0.001872025843107
2020-07-09,93.75967407226562,0.004291304703139,207.6677703857422,0.0069766670286911,75.93299865722656,0.0099661126407477,-0.0049182149983013,0.001224855887977,0.0011270549491452
2020-07-10,93.92367553710938,0.0017476404478803,207.0379333496093,-0.00303751559106,76.95050048828125,0.0133110094989202,0.0065989935999816,0.0147768901377743,0.0049569641743968
2020-07-13,93.49039459228516,-0.0046237906947627,200.64279174804688,-0.03137585781077,75.61150360107422,-0.0175539286898802,0.0040808852887924,-0.001059659244417,0.0003392656199535
2020-07-14,95.03752136230467,0.0164130759480948,201.883056640625,0.006162430673802,76.04299926757812,0.00569052448473,0.001947703075882,0.001600948947515,-0.0014234742019454
2020-07-15,95.69113159179688,0.0068538499904715,201.5826568603516,-0.0014890972180802,75.84400177001953,-0.0026203376202267,0.0043806349199996,0.0170600448975935,0.0066336834566339
2020-07-16,94.51365661621094,-0.0123812868068907,197.59054565429688,-0.0200025667281706,75.74600219726562,-0.0012929557865503,-0.0042207082443954,0.0011491022829609,-1.7545522423873146e-05
2020-07-17,94.32269287109376,-0.0020225323221147,196.5828399658203,-0.0051130183853356,75.84249877929688,0.0012731387202027,-0.012211491722108,-0.0179900439955772,-0.0030611959696437
2020-07-20,96.31046295166016,0.0208551562584619,205.03219604492188,0.0420831007796899,78.19200134277344,0.0305085522573278,0.0021480410148088,0.0028006334210215,0.0073058199351224
2020-07-21,94.98119354248048,-0.0138980531594893,202.2706451416016,-0.0135603926173867,77.7959976196289,-0.0050773723173156,-0.0062572474757618,-0.007492612690794,-0.0026951519319223
2020-07-22,95.24803161621094,0.0028054390540675,205.17752075195312,0.0142689312363435,78.24250030517578,0.0057229966984399,0.013362396858444,0.0237436945435244,0.0169119995876474
2020-07-23,90.91267395019533,-0.0465849294874473,196.2534027099609,-0.0444688641416762,75.8375015258789,-0.0312200686929051,0.0041841114864478,0.0040977885589385,0.0050287855095435
2020-07-24,90.68746185302734,-0.0024803088569213,195.0518951416016,-0.0061410430726729,75.4104995727539,-0.0056463964414523,-0.009870310282621,-0.0024935741868255,0.0045049564645728
2020-07-27,92.83678436279295,0.0234238344705277,197.5227508544922,0.0125881198177801,76.47149658203125,0.0139715607559349,0.0053798239061393,0.0103334747896127,0.0090533296945892
2020-07-28,91.31169128417967,-0.0165641115741142,195.74952697753903,-0.0090178535009267,75.18250274658203,-0.0169995500630558,-0.0076105445663041,-0.0009435799940483,0.0010774176998047
2020-07-29,93.06199645996094,0.0189870667581218,197.7262115478516,0.0100473854197155,76.17549896240234,0.0131213474221454,-0.0046264468728572,0.0093788697478182,0.0062732634474519
2020-07-30,94.18806457519533,0.0120275708745676,197.5711669921875,-0.0007844451900355,76.91850280761719,0.0097065811892369,0.0143016907590116,0.0004442578626075,-0.0184545143545147
2020-07-31,104.04847717285156,0.0995634466687145,198.6467437744141,0.0054292317183204,74.39749908447266,-0.0333241294335446,0.0016322485059812,-0.0244608726207629,-0.0057737124633089
2020-08-03,106.67024230957033,0.0248853110159246,209.8188323974609,0.0547163651520837,74.13800048828125,-0.003494098864582,0.0038807749998405,0.0085807669553604,0.0035261732799253
2020-08-04,107.38259887695312,0.0066559191019366,206.66973876953125,-0.0151224012315468,73.66500091552734,-0.0064004273659012,-0.0023420088483933,-0.0019678387856554,0.0003638751959787
2020-08-05,107.77183532714844,0.0036182091833134,206.33059692382807,-0.0016423324274697,73.95449829101562,0.003922215536219,-0.0028895651789478,-0.0078902496384149,-0.0039726473836961
2020-08-06,111.53191375732422,0.0342944154839458,209.63473510742188,0.015886937802111,75.24749755859375,0.0173326319169344,0.0029924246225932,0.0066945782127737,0.0097304829504294
2020-08-07,108.99615478515624,-0.0229981675787551,205.88487243652344,-0.0180495187538076,74.91850280761719,-0.0043817545457619,0.0005034095311189,0.0138643638629961,-0.0024250446456486
2020-08-10,110.58039855957033,0.0144302407613218,201.78616333007807,-0.020108601579833,74.84100341796875,-0.0010349846700184,0.0067186371792791,0.0137528933479263,0.0125533546779225
2020-08-11,107.291748046875,-0.03019110392306,197.0673370361328,-0.0236630566157992,74.0270004272461,-0.0109360115314183,-0.0006211698608152,-0.0102313579719657,-0.004016649282742
2020-08-12,110.85752868652344,0.0326941102967701,202.69699096679688,0.0281667258864308,75.36199951171875,0.0178732654214083,-0.0014920375361076,0.0035757298871874,-0.0020179969925341
2020-08-13,112.81941986083984,0.0175426345911605,202.22216796875,-0.0023452741378529,75.8324966430664,0.0062237536688484,0.0092048342108354,0.0038397281214923,0.004778282968296
2020-08-14,112.71886444091795,-0.000891692750931,202.4159545898437,0.0009578268833587,75.23149871826172,-0.0079569071935043,-0.000297468435767,-0.0014588494567898,0.007856230542237
2020-08-17,112.4245834350586,-0.0026141660015009,203.75314331054688,0.0065844179614569,75.81199645996094,0.0076865355788038,-0.0057334803975464,0.0021291455204698,0.0014091243376465
2020-08-18,113.36139678955078,0.0082982896407221,204.9255828857422,0.0057377236277614,77.78900146484375,0.0257435070751938,0.0067464171463755,0.0054588659665249,0.0039395726401883
2020-08-19,113.5036163330078,0.0012537813577324,203.68231201171875,-0.006085416979513,77.23049926757812,-0.0072056045995753,-0.0007564451779842,-0.0063914748702994,0.0015357488101821
2020-08-20,116.0222396850586,0.0219471957743781,208.4223022460937,0.0230048347480602,78.8125,0.020277166480437,0.0014526548030798,0.0096450578719503,-0.0110358588968828
2020-08-21,122.00115203857422,0.0502485934747248,206.9071044921875,-0.0072963987207312,78.77850341796875,-0.0004314533421487,0.001959614129083,0.0056204178776664,-0.0005719302682466
2020-08-24,123.4603271484375,0.0118893791678819,207.5578155517578,0.003140008057376,79.25749969482422,0.0060618812701214,-0.0041406960283854,-0.000447490570345,0.0081656291257102
2020-08-25,122.44749450683594,-0.008237544963842,210.25808715820312,0.0129258325734669,80.2925033569336,0.0129742169954481,-0.0048008535294263,-0.0055076960932019,0.0012972521328251
2020-08-26,124.1126480102539,0.0135072830762864,214.80377197265625,0.0213891602752233,82.20649719238281,0.0235580815598422,0.0112463469778891,-0.0091936851634614,0.0040657307260073
2020-08-27,122.62896728515624,-0.0120263345579286,220.07794189453125,0.0242568420736807,81.4260025024414,-0.0095396771484063,-0.0088145613884334,-0.006269223514843,-0.000951262643762
2020-08-28,122.43031311035156,-0.0016212748033711,222.3410797119141,0.0102308329752174,81.97149658203125,0.0066769211182948,-0.0017834460450616,0.0078900059836822,-0.0029056846476208
2020-08-31,126.58219909667967,0.0333498968259022,219.0580596923828,-0.0148757904926106,81.47650146484375,-0.006056931090025,-0.0156070219543955,-0.0146686640786709,-0.0167268587612523
2020-09-01,131.624267578125,0.0390595136072343,220.7481384277344,0.0076855990741346,82.75399780273438,0.0155576718174503,-0.016535211573776,-0.0106219824426991,0.007430093860472
2020-09-02,128.89724731445312,-0.0209358514649227,225.0024261474609,0.0190887785188229,85.86949920654297,0.0369563677661318,0.0112806417355974,0.0217494096278227,0.019044348737311
2020-09-03,118.57762908935548,-0.0834477106222892,211.0642242431641,-0.0639487175627524,81.47550201416016,-0.0525263063942045,0.0076973559883671,0.0102152469706866,-0.0014233876886892
2020-09-04,118.65608978271484,0.000661463274219,208.10174560546875,-0.0141353457955824,79.06050109863281,-0.0300889902223489,0.0113736949563494,0.0247207992286905,0.0248314937123295
2020-09-08,110.67113494873048,-0.0696662516909416,196.8443298339844,-0.0556139091916337,76.18000030517578,-0.0371144309988527,-0.0030675968220273,-0.0176770410524869,-0.0100242252930108
2020-09-09,115.0854263305664,0.0391116347769816,205.2266998291016,0.0417020084845508,77.36150360107422,0.0153903223148402,0.0023041953482742,0.0146171986738396,0.0084833164918216
2020-09-10,111.328369140625,-0.0331905754957843,199.4765625,-0.028418472733018,76.30249786376953,-0.0137836122147671,1.188906170833436e-05,0.0058039941504269,0.0068558042447894
2020-09-11,109.8667449951172,-0.0132158924492841,198.175033569336,-0.0065461001098628,75.78800201416016,-0.0067656798101575,-0.0037585425058571,-0.0045310440649784,-0.0081768942126446
2020-09-14,113.16276550292967,0.0295589627003342,199.51544189453125,0.0067409881989779,75.44149780273438,-0.0045825029932418,-0.0116174223669899,-0.0075256477051555,0.0030900814442838
2020-09-15,113.3393325805664,0.0015590770672428,202.7887420654297,0.0162731213637026,76.75599670410156,0.0172740240144351,0.0055628506214782,0.0098647231705042,0.009527497531122
2020-09-16,109.9942626953125,-0.0299580549586886,199.165756225586,-0.0180273338034512,75.60449981689453,-0.0151157135658961,-0.0022038891061483,0.0060194078249282,0.0016430494141839
2020-09-17,108.23835754394533,-0.0160923975754065,197.087158203125,-0.0104913655519574,74.35199737548828,-0.0167052657575,0.0095500203232356,0.0108047398132807,0.0145674329397642
2020-09-18,104.80502319335938,-0.0322341075688066,194.6394958496093,-0.0124969500194183,72.55449676513672,-0.0244725780339549,0.00611014880809,-0.0047023719834795,-0.0021334647856173
2020-09-21,107.98332214355467,0.0298750886301759,196.7277984619141,0.0106719312644314,71.50700378417969,-0.0145425590840244,-0.0045401010610447,-0.0070287073170211,-0.0021763507937541
2020-09-22,109.68036651611328,0.0155935863316119,201.4677581787109,0.0238083199773944,72.99099731445312,0.0205407091575844,0.0153610778765764,0.0201370586708931,0.0141632899524883
2020-09-23,105.07970428466795,-0.0428512263133797,194.833740234375,-0.0334827788464229,70.46949768066406,-0.035156149900443,-0.0007194638517149,-0.0013958275976558,0.004156434743832
2020-09-24,106.15875244140624,0.0102164876515627,197.359115600586,0.0128784103639871,71.14299774169922,0.0095119450730163,0.0007011781040758,-0.0082625230803021,-0.0051207806920486
2020-09-25,110.14142608642578,0.0368295934207711,201.8562774658203,0.022530955409803,71.9530029296875,0.0113212645464489,-0.007173766098128,-0.0018608171505225,-0.0064974452019957
2020-09-28,112.77037811279295,0.0235884675007219,203.4298095703125,0.0077650827963667,72.93299865722656,0.0135280242715247,0.0024097075923763,0.0087669089007923,0.0087604573633688
2020-09-29,111.91693878173828,-0.0075967210538676,201.3123321533203,-0.0104634359397704,73.3010025024414,0.0050330924292964,-0.0035958257388064,-0.0094949858064508,-0.0044633316014413
2020-09-30,113.60417938232422,0.0149633178074458,204.2942352294922,0.0147036909131281,73.27999877929688,-0.0002865817957937,-0.0043480262133234,-0.0006182837740352,0.0010990260293187
2020-10-01,114.56552124023438,0.0084266012869309,206.3631286621093,0.0100760932040253,74.3949966430664,0.0151009864487439,0.010399342239923,0.0140500588685112,0.0118549793593248
2020-10-02,110.86732482910156,-0.0328126826392355,200.2730712890625,-0.0299555857045855,72.77999877929688,-0.0219475147450463,-0.002307766721175,-0.0035685847591734,-0.0050050417217197
2020-10-05,114.28103637695312,0.0303264314778693,204.34283447265625,0.0201173526801498,74.1415023803711,0.0185342862057272,0.0169752922888494,0.0155678693104966,0.0161736856207384
2020-10-06,111.0046615600586,-0.0290884496061396,200.0010986328125,-0.0214762847249397,72.5510025024414,-0.0216856642923409,0.0031665207993795,-0.0016172640540661,-0.004544738076098
2020-10-07,112.88809967041016,0.0168248632021092,203.8086395263672,0.0188586523734977,72.95700073242188,0.0055804392138356,-0.0013710065252499,0.0043706624855537,0.0058272942308938
2020-10-08,112.7801742553711,-0.000956496200284,204.5370941162109,0.0035678362846176,74.17150115966797,0.01650975845036,-0.0044873240028471,-0.0081177086434499,0.000846941522812
2020-10-09,114.74210357666016,0.0172464689571856,209.61700439453125,0.0245327286375788,75.52249908447266,0.0180506179912203,-0.0102282364419123,-0.0110232394205047,-0.0159782757139586
2020-10-12,122.03057861328124,0.0615846252722615,215.04653930664065,0.0255723896018135,78.22949981689453,0.0352161989456917,-0.0048433140168471,-0.0041779662008382,0.0074564942067048
2020-10-13,118.79342651367188,-0.0268855846772088,216.46466064453125,0.0065728372452113,78.35350036621094,0.001583831898647,0.0029377840233094,0.0047457352023643,0.0033552939373929
2020-10-14,118.8817138671875,0.0007429246275812,214.5220642089844,-0.0090147073165922,78.1719970703125,-0.0023191541342707,0.0054073628507988,0.0007824675367623,0.0015243657766845
2020-10-15,118.41085815429688,-0.0039685720194296,213.35650634765625,-0.0054480912319981,77.77349853515625,-0.0051107523304877,0.0011440233931681,0.001094970438044,0.0042745775714183
2020-10-16,116.75304412841795,-0.0140994555151372,213.35650634765625,0.0,78.38500213623047,0.0078318724136574,0.0150141879007788,0.0137266147871735,0.0095380691863792
2020-10-19,113.77096557617188,-0.0258736165090619,208.0726318359375,-0.0250772950240619,76.49749755859375,-0.0243745811284627,-0.0066095054526089,-0.0009188125848864,-0.0012134231247571
2020-10-20,115.27180480957033,0.0131055061210398,208.49026489257807,0.0020051387190157,77.55400085449219,0.0137164502913576,-0.0046678453618919,0.0022759216187032,0.0044643344091945
2020-10-21,114.64398956298828,-0.0054612760180751,208.6360015869141,0.0006987653954088,79.29949951171875,0.0222573383568124,-0.0157217764793573,-0.005396581650367,0.0004490664269857
2020-10-22,113.54532623291016,-0.0096294764359354,208.723388671875,0.0004187618071023,80.33300018310547,0.0129486804224206,-0.0031901377033108,-0.0013888372205624,0.0083527728266616
2020-10-23,112.8488540649414,-0.0061527585577862,210.02493286132807,0.0062163753923483,81.64900207519531,0.0162490996444248,0.0148040775071956,0.0077497171117026,-0.003245913380146
2020-10-26,112.8586654663086,8.693907401706916e-05,204.0513916015625,-0.0288543698476534,79.2145004272461,-0.0302702290953498,-0.0005024501920684,-0.0061127902473935,-0.0020230390512318
2020-10-27,114.37914276123048,0.0133824560145779,207.1304626464844,0.0149769673360606,79.94400024414062,0.0091670243486347,0.0270556643784658,0.0249713427128866,0.0169368880365232
2020-10-28,109.08199310302734,-0.0474189140542072,196.86378479003903,-0.0508368072579298,75.54000091552734,-0.0566640632093041,0.0047766728191158,0.000943170626255,-0.0069490359417427
2020-10-29,113.12351989746094,0.0363804884064102,198.84524536132807,0.0100148188766348,77.84400177001953,0.0300445173528729,-0.0058531238428718,0.0137560324524431,0.0202353988787613
2020-10-30,106.78656005859376,-0.0576482416958373,196.6598052978516,-0.0110515013810313,80.80549621582031,0.0373381389296972,0.0047503411444897,0.0109738219132275,0.004118174691017
2020-11-02,106.69827270507812,-0.0008271066136724,196.5238494873047,-0.000691563925971,81.21600341796875,0.0050673284901904,0.0004304909318251,-0.0026313634508053,0.0001968730957718
2020-11-03,108.33645629882812,0.0152367507742889,200.5061492919922,0.0200611206807487,82.28299713134766,0.0130521759453277,-0.02140720834808,-0.0214613226547372,-0.0056080465989934
2020-11-04,112.76055908203124,0.0400249037728936,210.1803436279297,0.0471210252964141,87.2925033569336,0.0591000968360865,-0.0023995926234619,-0.0152511364741702,-0.0042823437266922
2020-11-05,116.7628402709961,0.0348782470166207,216.88233947753903,0.0313890507416317,88.125,0.0094916741741781,-0.0003296801131585,-0.0042991735510504,0.0010173701461564
2020-11-06,116.63020324707033,-0.0011365980425589,217.30001831054688,0.0019239794264282,87.98650360107422,-0.0015728265859377,0.0028252257025353,0.0151019693196294,0.0084286735211237
2020-11-09,114.30133056640624,-0.0201700616329421,212.1229553222656,-0.0241128870412603,88.07099914550781,0.0009598631083916,0.0061158047039781,0.0180236939866377,0.0058680544859425
2020-11-10,113.9573974609375,-0.0030135396681168,204.95474243164065,-0.0343768983457418,86.88600158691406,-0.0135463648160421,-0.00135986984656,-0.0102470946030202,-0.005983848244363
2020-11-11,117.4163055419922,0.0299011144573795,210.3357696533203,0.0259159708045493,87.36150360107422,0.0054577905603914,-0.0002611099189205,0.0032615224317525,0.0025789702250837
2020-11-12,117.14117431640624,-0.0023459610150558,209.25762939453125,-0.0051389875721071,87.14099884033203,-0.0025272402976436,-0.004380101780409,-0.0022420814305624,0.0034573146682583
2020-11-13,117.19029998779295,0.0004192836003126,210.29690551757807,0.0049541986189568,88.61299896240234,0.0167510788990959,-0.0031908394203367,-0.0025901627979629,-0.0013658875185683
2020-11-16,118.21224975585938,0.0086826263300913,210.99624633789065,0.0033199754593245,88.70149993896484,0.0009982374194999,0.0013630783643076,0.0074336920160741,0.001565960848831
2020-11-17,117.31804656982422,-0.0075931419126496,208.30572509765625,-0.0128335106944551,88.08300018310547,-0.0069972455615027,0.007628275985955,0.0078743928795123,0.0070384267304273
2020-11-18,115.98165130615234,-0.011456593326295,205.5594787597656,-0.0132714063432153,87.03199768066406,-0.0120037133891357,-0.0030774349198827,-0.0009596663186739,0.000392468452995
2020-11-19,116.58106231689452,0.0051548447188324,206.86444091796875,0.0063282775364502,87.92849731445312,0.0102481132092364,0.008609156776644,0.0090172550524788,0.0042526386663782
2020-11-20,115.3036117553711,-0.0110180932825959,204.88755798339844,-0.0096023729321979,86.81900024414062,-0.0126984591449984,0.0005606402887815,0.0029336411946765,0.0130012776420662
2020-11-23,111.87419128417967,-0.0301938038117117,204.6148681640625,-0.0013318107157881,86.37799835205078,-0.0050924998553798,-0.002002170112157,-0.0048160869637052,0.0025452618455711
2020-11-24,113.17127227783205,0.0115274072733685,208.26678466796875,0.0176903561439622,88.19499969482422,0.0208172739247938,0.0038226969590582,0.0013368201226026,0.0013228147475696
2020-11-25,114.016357421875,0.007439569160642,208.2765350341797,4.68156167751946e-05,88.20649719238281,0.0001303560091923,-0.0024586988980806,-0.0004479974147471,0.003219947160438
2020-11-27,114.56664276123048,0.0048147622699053,209.60096740722656,0.0063388758671895,89.35099792480469,0.0128917856470105,0.0094618115870756,0.0038707630173684,-0.0013447767301976
2020-11-30,116.98396301269533,0.0208801706074364,208.4713134765625,-0.0054041213998952,87.72000122070312,-0.0184224727938124,-0.007112140031909,-0.0036384822936687,-0.003912335184647
2020-12-01,120.59025573730467,0.0303616256951165,210.5553131103516,0.0099469421960163,89.76799774169922,0.0230786017398928,-0.0058150052848874,0.0039532082391285,0.0019327455950733
2020-12-02,120.94401550292967,0.0029292739019248,209.7372894287109,-0.0038926438849312,91.24849700927734,0.0163579819902586,-0.0029019983108046,0.0029907526075784,0.0009774604153408
2020-12-03,120.80643463134766,-0.0011382058346426,208.6368408203125,-0.0052606079900771,91.09200286865234,-0.0017165048812978,-0.0024193874652352,0.0013933241256992,0.0062507895419935
2020-12-04,120.12842559814452,-0.0056281670679716,208.75369262695312,0.0005599159555841,91.18800354003906,0.0010533319825281,0.0003714247057964,0.0001274416130413,-0.0014765198396509
2020-12-07,121.60240173339844,0.0121953366041345,208.685546875,-0.0003264942348965,90.85150146484376,-0.0036970267356224,-0.0022802283315633,-0.0026616973694539,-4.24222254501996e-06
2020-12-08,122.2214584350586,0.005077911828971,210.36056518554688,0.0079944769008884,90.56649780273438,-0.0031419583252009,0.0069915786895462,0.0123889746183286,0.0129091123967859
2020-12-09,119.66657257080078,-0.021125318759582,206.2606658935547,-0.0196822981704245,88.89299774169922,-0.0186509893786493,0.0013526355201359,0.0073593503129418,-0.001709875615315
2020-12-10,121.10123443603516,0.0119175305299628,205.01412963867188,-0.0060618354711159,88.38249969482422,-0.0057593910651256,-0.0031249580947686,-0.0029486553798116,0.0058438286208768
2020-12-11,120.28564453125,-0.0067575587530222,207.68247985839844,0.0129314723811141,88.73999786376953,0.0040367390854734,0.0027905183692938,0.002885630780304,0.0053688828230338
2020-12-14,119.66657257080078,-0.0051599717769405,208.597900390625,0.0043981030635351,87.61299896240234,-0.0127813449624448,-0.001690174643429,0.0041198987479909,-0.0085343239996034
2020-12-15,125.66070556640624,0.0488761483402644,208.5297393798828,-0.0003268112915574,88.05400085449219,0.0050208954328158,-0.0013916372721398,-0.00831352306189,0.0050453359745116
2020-12-16,125.5919189453125,-0.000547549486864,213.5450439453125,0.0237661230994105,87.8594970703125,-0.0022113580337627,0.0040217242307476,0.0031787276569375,-0.0008189709403455
2020-12-17,126.46646881103516,0.0069392919863596,213.68136596679688,0.0006381722803092,87.02549743652344,-0.0095377646146352,0.0036536751931014,0.0050957752446966,0.0089117271023697
2020-12-18,124.46187591552734,-0.015977752878561,212.8730926513672,-0.0037897823665783,86.31099700927734,-0.00824413204294,0.0031885340934046,-0.0070173586666305,0.003884098364612
2020-12-21,126.00463104248048,0.0123192091168247,216.76844787597656,0.0181335443506294,86.72799682617188,0.0048197301069134,0.0032111856883561,-0.0002573284441086,-0.0064900679360736
2020-12-22,129.59129333496094,0.02806694002257,218.08319091796875,0.0060468763633336,86.01100158691406,-0.0083015342628133,-0.0017490426925677,0.0084425871905096,0.0051806274523262
2020-12-23,128.68727111816406,-0.0070003944039883,215.2395477294922,-0.0131250163292511,86.4114990234375,0.0046455440023127,,,
2020-12-24,129.67979431152344,0.0076830851027712,216.9242401123047,0.0077965852952679,86.70800018310547,0.0034253963411316,,,
2020-12-28,134.3178253173828,0.0351405310240871,219.0764617919922,0.0098726408077173,88.697998046875,0.022691165282638,,,
2020-12-29,132.52938842773438,-0.0134044020398822,218.2876892089844,-0.0036069414302248,87.88800048828125,-0.0091740369710774,,,
2020-12-30,131.39938354492188,-0.0085630056864588,215.8822326660156,-0.0110808281942358,86.8125,-0.0123126616414234,,,
2020-01-02,,,,,,,,,
